Zip Code,Land Use,Count,Date
77365,Landscape or Open Space; Single Family Residential (Public Street),1,5/23/2019
77093,Commercial,1,5/23/2019
77406,Other,1,5/23/2019
77008,Single Family Residential (Shared Driveways),1,5/23/2019
77014,Compensating Open Space; Drainage or Detention; Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,5/23/2019
77055,Compensating Open Space; Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,5/23/2019
77055,Compensating Open Space; Drainage or Detention; Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,5/23/2019
77389,Unrestricted,1,5/23/2019
77389,Unrestricted,1,5/23/2019
77389,Street Dedication,1,5/23/2019
77389,Street Dedication,1,5/23/2019
77389,Unrestricted,1,5/23/2019
77034,Unrestricted,1,5/23/2019
77377,Unrestricted,1,5/23/2019
77429,Single Family Residential (Public Street),1,5/23/2019
77091,Compensating Open Space; Landscape or Open Space; Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,5/23/2019
77433,Single Family Residential (Public Street),1,5/23/2019
77433,Landscape or Open Space; Single Family Residential (Public Street),1,5/23/2019
77066,Compensating Open Space; Single Family Residential (Public Street),1,5/23/2019
77066,Single Family Residential (Public Street),1,5/23/2019
77019,Unrestricted,1,5/23/2019
77007,Unrestricted,1,5/23/2019
77020,Residential Guest Parking; Single Family Residential (Shared Driveways),1,5/23/2019
77007,Single Family Residential (Shared Driveways),1,5/23/2019
77009,Single Family Residential (Public Street),1,5/23/2019
77004,Single Family Residential (Public Street); Single Family Residential (Shared Driveways),1,5/23/2019
77407,Unrestricted,1,5/23/2019
77057,Unrestricted,1,5/23/2019
77018,Single Family Residential (PAE 1/PAE 2),1,5/23/2019
77072,Unrestricted,1,5/23/2019
77433,Single Family Residential (PAE 1/PAE 2),1,5/23/2019
77545,Landscape or Open Space,1,5/23/2019
77019,Single Family Residential (Public Street),1,5/23/2019
77375,Unrestricted,1,5/23/2019
77377,Unrestricted,1,5/23/2019
