month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_feet,median_listing_price_per_square_feet_mm,median_listing_price_per_square_feet_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202006,77498,"sugar land, tx",*,302300.0,0.0126,,109,-0.1926,,72.5,0.0357,,52,0.1818,-0.1875,4,,,24,-0.25,-0.7143,73,0.4898,0.4038,114.90648606553953,0.0009,-0.0145,2585.5,0.0104,-0.1023,346909.0,-0.0049,-0.0412,182,-0.0109,-0.1122,0.6697,0.3068,0.3299
202006,97850,"la grande, or",*,278145.0,0.0116,,23,-0.1154,,91.0,0.2817,,8,-0.3333,-0.3333,0,,,8,-0.3333,0.0,43,0.303,,145.41101309880844,0.0816,0.1222,1995.0,0.0005,0.0461,289376.0,0.0414,0.0208,66,0.1186,0.5,1.8696,0.6003,1.8696
202006,53565,"mineral point, wi",,202550.0,0.0385,0.0658,14,0.2727,-0.3636,54.5,-0.3807,-0.2534,4,0.0,0.0,0,,,4,,0.0,8,0.1429,-0.1111,110.37140854940435,-0.0156,0.022,1870.0,0.0,0.0494,278882.0,0.1096,0.0713,22,0.2222,-0.2903,0.5714,-0.0649,0.1623
202006,19144,"philadelphia, pa",*,124950.0,0.0,-0.0949,55,-0.0351,-0.4149,79.0,-0.0247,,24,0.2,-0.5385,0,,,20,0.6667,-0.375,8,0.1429,-0.5294,92.45784153394008,-0.068,-0.0216,1303.0,0.0085,-0.1769,156277.0,0.026,-0.0808,63,-0.0156,-0.4324,0.1455,0.0226,-0.0354
202006,81615,"snowmass village, co",*,1370050.0,-0.1411,0.062,137,0.1138,,176.5,-0.139,-0.0028,20,0.6667,0.0,0,,,8,,-0.3333,0,,-1.0,799.4186046511628,-0.0384,-0.0175,2044.5,-0.1025,0.0571,2504997.0,-0.0352,-0.1365,137,0.1138,-0.1543,0.0,0.0,-0.1329
202006,92627,"costa mesa, ca",,970048.0,0.0441,0.0212,77,-0.0253,-0.4338,42.0,-0.16,0.1351,40,-0.0909,-0.4118,0,-1.0,,20,0.6667,-0.75,45,0.3636,-0.3182,535.4736614123392,0.0406,0.0352,1804.5,0.0602,0.0025,1115034.0,0.0671,0.0342,122,0.0893,-0.396,0.5844,0.1667,0.0991
202006,01523,"lancaster, ma",,587450.0,0.0682,0.1771,13,-0.0714,-0.5938,57.5,-0.2333,0.7969,8,0.0,-0.5,0,,,4,,-0.75,3,-0.25,0.0,221.22529605172053,0.015,0.0585,2600.0,0.0806,0.026,655058.0,-0.0075,0.2539,16,-0.1111,-0.5429,0.2308,-0.0549,0.137
202006,71203,"monroe, la",*,241050.0,0.0255,,105,-0.2045,,92.0,-0.1321,,32,-0.2,-0.3846,0,,,40,0.25,-0.0909,77,0.3276,,112.78862994739518,0.053,0.0873,2068.5,-0.0131,0.0276,255598.0,0.0339,0.0572,182,-0.0421,-0.2661,0.7333,0.2939,0.7333
202006,98118,"seattle, wa",,622525.0,0.0375,0.0375,64,-0.0725,-0.3663,40.5,0.0385,0.1571,40,-0.1667,-0.3333,0,,,16,1.0,-0.6667,49,0.2895,0.1395,393.8375008172191,0.0139,-0.0041,1665.0,0.0215,-0.032,782031.0,-0.0192,-0.1245,113,0.0561,-0.2153,0.7656,0.2149,0.3399
202006,82721,"moorcroft, wy",*,294950.0,0.1474,,15,0.25,-0.1176,47.5,-0.291,-0.2692,0,-1.0,-1.0,0,,,0,,-1.0,4,1.0,3.0,142.13270142180096,0.02,0.1111,2511.0,0.0257,0.1393,400998.0,0.2536,0.3154,19,0.3571,0.0556,0.2667,0.1,0.2078
202006,49615,"bellaire, mi",*,195800.0,0.1521,,53,-0.0364,,129.0,-0.1623,,16,1.0,-0.5556,0,,,8,,-0.6,20,1.0,,105.0,0.0,0.004,1620.0,0.0,-0.1243,278396.0,-0.0152,-0.0641,73,0.1231,-0.3866,0.3774,0.1955,0.3774
202006,45694,"wheelersburg, oh",*,144950.0,-0.0651,,25,0.0417,,84.5,0.1419,,4,0.0,0.0,0,,,8,1.0,1.0,4,-0.4286,1.0,97.65625,-0.0286,0.0728,1566.5,-0.0437,-0.1459,202247.0,0.0155,-0.0478,29,-0.0645,-0.4423,0.16,-0.1317,0.12
202006,73120,"oklahoma city, ok",*,391800.0,0.1035,0.1694,132,-0.0833,-0.175,63.0,0.0328,,60,-0.1176,-0.3182,0,,,40,-0.2308,-0.5833,0,,,141.66329888326877,0.0239,0.0887,2994.5,0.0953,0.1575,578432.0,0.0903,0.2591,132,-0.0833,-0.175,0.0,0.0,0.0
202006,95461,"middletown, ca",,692500.0,0.1562,0.3862,17,-0.1053,-0.4333,98.5,0.2628,1.0102,0,-1.0,-1.0,0,,,0,,-1.0,8,-0.2,0.6,370.2236786322537,0.0586,0.2905,1729.5,0.0559,0.1002,780691.0,0.1639,0.1147,25,-0.1379,-0.2857,0.4706,-0.0557,0.3039
202006,99004,"cheney, wa",,395050.0,-0.1021,0.1617,32,0.1429,-0.1795,35.5,-0.0658,0.0143,28,0.0,0.0,4,,,8,1.0,0.0,62,0.24,-0.1389,173.3998350727023,0.0119,0.1958,2256.0,0.0592,0.0743,450151.0,0.0015,0.2225,94,0.2051,-0.1532,1.9375,0.1518,0.0913
202006,84036,"kamas, ut",*,895050.0,0.0945,0.0056,125,0.0504,0.0246,108.0,0.102,,48,0.7143,0.0909,0,-1.0,,20,1.5,0.6667,89,0.2535,0.459,317.21367637102236,0.0447,0.1381,3086.0,-0.0019,-0.0563,1622605.0,0.0827,0.0726,214,0.1263,0.1694,0.712,0.1154,0.212
202006,43223,"columbus, oh",*,112050.0,0.0191,0.319,18,-0.4545,,64.0,0.0667,,12,0.0,-0.625,0,,,8,-0.3333,-0.5,32,0.1034,0.0,89.64723926380368,-0.0382,0.1769,1105.0,0.0231,-0.1024,115770.0,0.0048,0.059,50,-0.1935,-0.3333,1.7778,0.899,1.0336
202006,15101,"allison park, pa",*,512550.0,-0.0238,,45,0.0465,-0.3182,87.0,0.0875,,32,0.6,-0.2727,0,,,16,1.0,-0.3333,52,0.9259,0.0833,153.32254847673352,0.0335,,1988.5,0.0543,,548450.0,-0.0131,0.2142,97,0.3857,-0.1491,1.1556,0.5276,0.4283
202006,37914,"knoxville, tn",,199750.0,0.0742,0.2481,37,-0.075,-0.3393,75.0,0.0417,0.2931,24,0.2,0.2,0,,,28,0.0,-0.125,50,0.087,-0.0909,121.12465446573253,0.2072,0.3736,1693.0,0.0489,-0.1033,222632.00000000003,0.0602,-0.0917,87,0.0116,-0.2162,1.3514,0.2014,0.3692
202006,18078,"schnecksville, pa",,429950.0,0.0,0.2286,21,0.0,-0.4615,65.5,-0.0643,-0.1914,12,2.0,-0.25,0,,,0,,-1.0,0,,-1.0,162.34676434676436,-0.0256,0.3431,2496.0,0.0435,-0.028,407893.0,0.0455,0.1814,21,0.0,-0.4878,0.0,0.0,-0.0513
202006,85234,"gilbert, az",*,412500.0,0.0184,0.0576,35,-0.2708,,35.5,-0.0897,0.2679,40,-0.0909,-0.2857,0,-1.0,-1.0,12,-0.5,-0.7692,105,0.0294,-0.1322,196.21534302232124,0.0267,0.1648,2388.5,0.0559,-0.0611,498680.0,0.0436,-0.002,140,-0.0667,-0.267,3.0,0.875,1.2714
202006,11023,"great neck, ny",*,1200050.0,-0.0536,-0.0762,52,0.3,-0.2676,99.5,0.0815,,20,1.5,-0.1667,0,,,4,,-0.8,14,-0.125,,0.0,,,0.0,,,1400585.0,-0.0068,-0.085,66,0.1786,-0.0704,0.2692,-0.1308,0.2692
202006,95222,"angels camp, ca",*,488050.0,-0.0238,0.0188,50,-0.2063,-0.3333,119.5,0.1832,,4,-0.5,-0.6667,0,,,8,1.0,-0.6667,28,0.0,1.0,241.87141059448373,0.0185,-0.0293,2109.0,-0.0213,0.0359,539696.0,-0.0173,-0.0657,78,-0.1429,-0.1236,0.56,0.1156,0.3733
202006,75236,"dallas, tx",,222550.0,-0.1064,-0.069,16,-0.2381,-0.0588,56.5,0.2021,-0.1172,4,-0.6667,-0.6667,0,,,4,0.0,0.0,19,0.5833,0.1176,120.51135836631215,0.0437,0.0554,1726.0,-0.0103,0.0105,389032.0,0.1356,-0.0177,35,0.0606,0.0294,1.1875,0.6161,0.1875
202006,27560,"morrisville, nc",,361000.0,0.0027,-0.0242,64,0.0,-0.0588,63.5,-0.0797,0.8676,32,0.3333,-0.1111,0,,,24,0.2,-0.1429,23,-0.2333,-0.1786,165.61880733944952,-0.0029,0.1017,2258.0,0.0185,-0.1,429133.0,0.0264,0.0486,87,-0.0745,-0.0938,0.3594,-0.1094,-0.0524
202006,15209,"pittsburgh, pa",*,285950.0,0.0032,0.3945,14,-0.1765,-0.3636,90.0,0.2329,,12,0.5,0.5,0,,,0,,-1.0,24,0.8462,0.4118,0.0,,,0.0,,,237615.0,0.0293,0.1783,38,0.2667,-0.0256,1.7143,0.9496,0.9416
202006,30291,"union city, ga",,164450.0,0.0281,0.2177,101,-0.192,0.1222,63.5,0.3804,0.3511,68,0.4167,0.3077,20,0.25,4.0,4,-0.6667,-0.8333,159,0.2422,0.486,47.03986415578358,0.0322,0.4761,1161.5,0.0559,0.0999,148131.0,0.0028,0.1522,260,0.0277,0.3198,1.5743,0.5503,0.3854
202006,11367,"flushing, ny",*,397500.0,-0.1341,-0.0282,120,0.2,-0.0476,100.5,0.0924,,56,3.6667,0.2727,0,,,16,0.3333,-0.2,53,-0.0536,12.25,245.42533333333333,0.1585,,640.5,0.0055,,514218.0,-0.0619,-0.1439,173,0.109,0.3308,0.4417,-0.1183,0.4099
202006,30363,"atlanta, ga",,381550.0,0.09,0.09,125,0.0163,-0.0672,59.5,-0.1119,0.0625,56,0.75,0.4,0,,,28,-0.125,-0.125,37,0.6087,-0.3148,269.3383761011107,0.0286,0.142,1047.0,-0.0533,0.1844,409659.0,0.0096,0.0208,162,0.1096,-0.1383,0.296,0.109,-0.107
202006,49682,"suttons bay, mi",*,577550.0,0.0704,0.2833,29,0.0357,,152.0,-0.3244,,8,1.0,-0.6,0,,,4,,-0.6667,12,2.0,,287.4191335784389,-0.0094,0.4883,1778.0,0.012,-0.2063,719487.0,-0.0426,0.2415,41,0.2813,-0.1277,0.4138,0.2709,0.4138
202006,83341,"kimberly, id",*,437550.0,0.0776,0.3714,22,-0.0833,,68.5,-0.1218,0.4891,4,-0.5,-0.8,0,,,4,,-0.75,17,-0.0556,16.0,150.45200172191133,-0.0877,0.0022,3399.0,0.1414,0.5678,530292.0,0.0806,0.2709,39,-0.0714,-0.0488,0.7727,0.0227,0.7477
202006,68787,"wayne, ne",,163550.0,-0.0085,0.09,19,0.0556,0.0,83.5,0.5463,-0.1022,4,0.0,0.0,0,,,0,-1.0,-1.0,10,-0.0909,2.3333,99.48979591836735,0.0,0.2887,1692.0,0.0,-0.0082,186850.0,-0.0022,0.2534,29,0.0,0.3182,0.5263,-0.0848,0.3684
202006,55428,"minneapolis, mn",,269950.0,0.0189,0.0796,33,-0.0833,-0.1538,22.0,-0.0833,-0.2414,36,-0.1818,-0.1,0,,,8,1.0,0.0,58,0.381,-0.0492,147.1534829384658,-0.0227,0.0718,1907.5,0.0361,0.0452,277259.0,0.068,0.1145,91,0.1667,-0.09,1.7576,0.5909,0.1935
202006,95947,"greenville, ca",,240050.0,0.0,-0.04,15,0.0,-0.5,85.0,0.5179,-0.0341,4,0.0,,0,,,0,,,3,0.5,-0.25,164.2710472279261,0.0,0.0353,1461.0,0.0,-0.0914,265844.0,0.0917,-0.0124,18,0.0588,-0.4706,0.2,0.0667,0.0667
202006,28138,"rockwell, nc",,238294.99999999997,0.0593,-0.1302,18,0.2,-0.4375,57.5,-0.0873,0.3372,8,1.0,-0.3333,0,,,0,,-1.0,9,0.8,-0.1,106.0307275192047,0.0845,-0.134,2383.0,0.0,0.182,343757.0,0.0327,0.1841,27,0.35,-0.3571,0.5,0.1667,0.1875
202006,32701,"altamonte springs, fl",,165500.0,0.0341,-0.1727,57,-0.1094,-0.0339,56.5,-0.0424,-0.0259,40,0.6667,0.25,0,,,24,0.5,-0.1429,47,0.5161,-0.254,135.69207457880185,0.0103,0.0059,1398.0,-0.0064,-0.0541,203030.0,0.0223,-0.0446,104,0.0947,-0.1475,0.8246,0.3402,-0.2432
202006,50525,"clarion, ia",,159800.0,0.141,-0.0603,30,-0.1892,-0.1176,131.5,-0.0674,1.121,0,-1.0,-1.0,0,,,8,1.0,1.0,11,0.375,0.8333,106.9364161849711,0.15,-0.1129,1608.0,-0.0411,0.0984,209303.00000000003,-0.0448,-0.002,41,-0.0889,0.025,0.3667,0.1505,0.1902
202006,56159,"mountain lake, mn",,114950.0,0.0,-0.0086,13,0.0,0.3,185.0,0.0511,0.6667,0,,,0,,,0,,,5,-0.375,0.25,74.72391107375941,0.0007,0.2525,1750.0,0.0,-0.0385,120774.0,0.0099,0.0969,18,-0.1429,0.2857,0.3846,-0.2308,-0.0154
202006,12803,"south glens falls, ny",*,220550.0,-0.1353,-0.1679,17,-0.0556,-0.4848,456.5,0.0592,,8,,0.0,0,,,0,,-1.0,31,0.069,-0.2439,161.97916666666666,0.0,0.0,1500.0,0.019,0.0,254754.0,-0.009,-0.0199,48,0.0213,-0.3514,1.8235,0.2124,0.5811
202006,54501,"rhinelander, wi",*,179750.0,-0.0017,,75,-0.0625,,75.5,-0.142,,24,0.2,-0.4545,0,,,12,-0.25,-0.7,64,0.0847,0.1034,110.80573394306657,0.0639,-0.0027,1584.0,0.0313,-0.0726,243475.0,0.0364,-0.0754,139,0.0,-0.3252,0.8533,0.1158,0.4614
202006,68847,"kearney, ne",*,255450.0,0.0424,0.1109,23,-0.08,,34.5,-0.4435,-0.4773,16,1.0,-0.2,0,,,8,,-0.5,45,-0.0426,8.0,100.87890625,0.004,0.029,2520.0,0.0606,-0.0653,270199.0,0.0716,0.0879,68,-0.0556,0.193,1.9565,0.0765,1.8604
202006,80229,"denver, co",,317454.5,-0.0231,-0.0232,48,0.2973,-0.4146,18.0,-0.1818,-0.1,60,0.5,-0.375,0,,-1.0,16,-0.3333,-0.6667,200,2.125,0.2821,232.95239071388306,0.0673,0.092,1285.0,-0.0675,-0.1247,308603.0,-0.0608,-0.0418,248,1.4554,0.042,4.1667,2.4369,2.2642
202006,15235,"pittsburgh, pa",*,130050.0,0.0077,,55,-0.2568,,58.0,-0.42,,48,0.5,-0.2941,0,,,8,0.0,-0.875,112,0.8361,0.0275,74.11854027821494,0.0812,,1272.5,-0.036,,182277.0,0.0781,0.2592,167,0.237,-0.3722,2.0364,1.212,1.3421
202006,22443,"colonial beach, va",*,239050.0,-0.0402,0.0004,65,-0.2353,-0.3564,84.5,0.0696,,28,0.4,-0.125,0,,,8,-0.5,-0.6,27,0.5,-0.1563,171.4597443691892,0.0227,0.169,1428.0,-0.0403,-0.0403,332893.0,-0.0005,0.1154,92,-0.1068,-0.3083,0.4154,0.2036,0.0986
202006,78750,"austin, tx",,578550.0,-0.0342,-0.0277,30,-0.0323,-0.2308,24.0,0.0,0.4118,40,0.1111,-0.1667,0,,,16,-0.2,-0.2,39,0.3448,0.0541,233.28843718399884,0.0317,0.1057,2299.0,-0.0715,-0.1195,559813.0,-0.0381,-0.0384,69,0.15,-0.0921,1.3,0.3645,0.3513
202006,60558,"western springs, il",,697000.0,0.0176,0.0724,74,-0.0263,-0.2043,33.5,-0.4018,-0.2209,40,0.4286,0.0,0,,,16,0.3333,-0.6667,43,0.1622,-0.2456,257.97457403955923,0.083,0.1015,2415.0,-0.0439,0.0164,821674.0,0.0135,0.0931,117,0.0354,-0.22,0.5811,0.0942,-0.0318
202006,02351,"abington, ma",,448750.0,0.0437,-0.0652,15,0.1538,-0.4,17.5,-0.593,-0.3,24,2.0,-0.1429,0,,,4,0.0,-0.75,8,7.0,-0.2,244.99884838115292,-0.0389,0.056,2089.0,0.0724,0.0658,454207.0,-0.0173,-0.0627,23,0.6429,-0.3429,0.5333,0.4564,0.1333
202006,59457,"lewistown, mt",*,348550.0,-0.0555,,52,0.1818,-0.2,79.5,-0.6302,-0.3087,20,0.6667,-0.1667,0,,,4,0.0,-0.6667,20,0.0,0.0526,110.80301685891749,-0.0201,0.1859,2608.0,0.0349,0.128,375018.0,-0.0406,0.4602,72,0.125,-0.1429,0.3846,-0.0699,0.0923
202006,19107,"philadelphia, pa",,350050.0,0.0148,-0.0275,70,0.1864,-0.1566,73.5,-0.0577,0.05,16,0.0,-0.3333,0,,,16,1.0,-0.3333,3,-0.4,-0.7857,347.71546890927624,0.0115,-0.0411,937.0,0.0274,0.0446,484714.00000000006,0.047,0.0783,73,0.1406,-0.2474,0.0429,-0.0419,-0.1258
202006,49321,"comstock park, mi",*,279950.0,-0.0628,0.191,14,0.0769,,39.0,-0.5125,0.8571,16,1.0,-0.2,0,,,0,-1.0,,32,0.3913,,139.19353243670886,-0.1176,-0.0117,1953.0,0.1909,0.0684,304749.0,-0.0116,0.0599,46,0.2778,1.875,2.2857,0.5165,2.2857
202006,97038,"molalla, or",*,521550.0,0.2416,0.3239,26,-0.3158,,42.0,-0.0455,0.5,16,-0.2,-0.6364,12,0.5,0.5,12,-0.25,-0.25,60,0.3043,11.0,255.11691251799175,0.1038,0.3018,1971.0,0.1154,-0.0015,619530.0,0.1664,0.3345,86,0.0238,-0.0337,2.3077,1.0972,2.2482
202006,97113,"cornelius, or",,415010.00000000006,0.0779,0.0123,44,-0.2,-0.0833,78.0,0.0263,1.2941,12,0.0,-0.5,4,-0.75,,8,0.0,0.0,38,0.027,18.0,210.84484804906785,-0.036,-0.0327,2062.0,0.2713,0.1158,446679.0,0.0763,-0.129,82,-0.1087,0.64,0.8636,0.1909,0.822
202006,75038,"irving, tx",,565050.0,0.0291,0.0909,63,0.0862,-0.1711,57.0,-0.0339,-0.05,20,0.25,0.6667,0,,,16,0.3333,-0.3333,23,0.2105,-0.1786,173.5106998264893,0.0336,0.0161,3212.5,0.0228,0.0221,717408.0,0.0421,0.0616,86,0.1169,-0.1731,0.3651,0.0375,-0.0033
202006,03894,"wolfeboro, nh",,564550.0,-0.0096,0.0473,42,0.1053,-0.4167,60.5,-0.1479,0.2347,16,-0.3333,-0.4286,0,,,4,,-0.6667,19,0.3571,-0.05,240.32003317051658,-0.0285,0.0719,2468.0,0.0565,0.0127,905770.0000000001,0.015,-0.051,61,0.1731,-0.337,0.4524,0.084,0.1746
202006,32222,"jacksonville, fl",,253040.0,0.0027,0.0034,82,-0.2613,-0.3051,84.0,0.5,0.0,28,0.4,0.0,28,-0.5333,1.3333,16,-0.4286,-0.4286,129,0.1518,0.4494,134.96877605082878,0.0119,0.0861,1894.0,0.0172,-0.0473,262801.0,0.0194,0.0339,211,-0.0538,0.0193,1.5732,0.5642,0.8189
202006,48158,"manchester, mi",,327500.0,0.0075,0.0075,23,0.2105,-0.1786,34.0,-0.4688,-0.4925,16,1.0,1.0,0,,,4,,0.0,10,0.4286,-0.3333,172.61816838995568,-0.0136,0.1089,1911.5,0.0045,-0.0385,405097.0,-0.05,0.0519,33,0.2692,-0.2326,0.4348,0.0664,-0.1009
202006,68137,"omaha, ne",*,220050.0,0.1,0.1369,14,-0.0667,,38.5,0.1324,,24,0.0,0.2,0,,,4,0.0,-0.6667,60,0.3636,,114.01357838023426,0.0511,0.0824,1848.0,0.0359,-0.0075,255223.99999999997,0.0501,0.1291,74,0.2542,2.8947,4.2857,1.3524,4.2857
202006,04364,"winthrop, me",*,239950.0,0.0758,-0.0944,25,-0.0741,,62.5,-0.0672,,8,-0.3333,-0.6,0,,,4,0.0,0.0,15,0.25,0.6667,174.37656347717325,0.1439,0.1839,1738.0,0.0495,-0.1069,340688.0,0.0819,0.0039,40,0.0256,-0.1837,0.6,0.1556,0.375
202006,54527,"glidden, wi",,99950.0,0.1112,0.0,19,0.1875,-0.05,168.0,-0.2821,-0.1158,0,,-1.0,0,,,0,,-1.0,2,1.0,1.0,89.89293542751665,0.0906,0.5132,1200.0,0.0,-0.3084,97088.0,-0.0341,-0.581,21,0.2353,0.0,0.1053,0.0428,0.0553
202006,96826,"honolulu, hi",,425050.0,0.0,0.0,133,0.1176,0.4615,94.0,0.0805,0.3429,36,0.5,0.5,0,,,16,0.0,-0.4286,0,,,531.674216278401,0.002,-0.0276,793.0,0.0051,-0.1169,502995.0,0.0544,0.041,133,0.1176,0.4615,0.0,0.0,0.0
202006,34607,"spring hill, fl",*,399050.0,0.0072,,70,-0.2473,,63.5,-0.2529,,20,-0.1667,-0.1667,0,,,4,-0.8333,-0.9091,70,0.5909,0.8919,203.17394709363037,0.0048,0.0502,2004.0,0.0137,0.0373,518280.0,0.0725,0.1381,140,0.0219,-0.2593,1.0,0.5269,0.7566
202006,76537,"jarrell, tx",*,214344.99999999997,0.0134,0.0655,126,-0.2075,,61.0,-0.0758,,40,0.1111,-0.375,28,0.75,0.75,24,-0.25,-0.5,68,-0.0423,1.1935,129.38164289970325,-0.0016,0.0384,1816.0,-0.0006,0.0055,250966.0,0.0275,0.0459,194,-0.1565,0.268,0.5397,0.0931,0.2856
202006,84119,"west valley city, ut",,304999.5,-0.0131,-0.0002,38,-0.2549,0.027,34.5,0.0147,0.6429,36,0.0,-0.25,4,0.0,0.0,8,-0.7143,-0.5,108,0.3171,0.4595,174.65069860279442,0.0,0.1754,1750.5,-0.0099,-0.1727,314612.0,0.009,0.0449,146,0.0977,0.3153,2.8421,1.2343,0.8421
202006,76033,"cleburne, tx",,249950.0,0.0059,0.0,95,-0.1204,0.25,58.5,0.0446,0.3295,52,0.0,0.1818,0,,,24,-0.1429,-0.1429,92,0.3529,0.7692,118.88179922682643,-0.0185,0.0422,2015.0,0.0005,-0.0637,275540.0,0.0008,-0.0453,187,0.0625,0.4609,0.9684,0.3388,0.2842
202006,06401,"ansonia, ct",,217000.0,0.0957,-0.0094,41,0.1389,-0.2545,37.5,-0.1477,-0.1667,12,0.0,0.0,0,,,4,-0.5,-0.6667,0,,,140.68571354681873,0.0407,0.0314,1531.5,0.0755,-0.017,227379.0,0.0657,0.0538,41,0.1389,-0.2545,0.0,0.0,0.0
202006,67101,"maize, ks",*,459950.0,0.122,,13,-0.1333,,71.0,-0.0897,,4,-0.5,-0.6667,0,,,4,0.0,-0.5,15,-0.2105,,122.28523999833479,0.0019,0.138,3147.0,0.0,0.1813,429963.0,0.0141,0.1665,28,-0.1765,-0.0667,1.1538,-0.1128,1.1538
202006,95971,"quincy, ca",,375050.0,-0.0196,0.1538,28,0.037,-0.3778,158.5,-0.2795,0.8869,8,1.0,-0.3333,0,,,4,0.0,-0.6667,9,0.0,0.0,216.6988416988417,0.0319,0.3165,2030.0,0.005,0.2229,401176.0,0.0044,0.2627,37,0.0278,-0.3148,0.3214,-0.0119,0.1214
202006,70450,"mount hermon, la",,251550.0,0.0,0.6764,14,0.0769,0.5556,153.5,0.2686,0.9188,0,,-1.0,0,,,0,,,3,0.5,-0.4,170.84171898079762,0.0956,0.4123,1700.0,0.0625,0.0732,480488.0,0.1273,0.2407,17,0.1333,0.2143,0.2143,0.0604,-0.3413
202006,25130,"madison, wv",*,136050.0,-0.0073,,15,-0.0625,,109.0,-0.0268,,0,-1.0,-1.0,0,,,0,,-1.0,6,0.0,0.5,54.630055147058826,0.0616,-0.1031,1536.0,-0.0109,0.0964,165427.0,0.0713,0.0681,21,-0.0455,-0.4,0.4,0.025,0.271
202006,33055,"opa locka, fl",,315050.0,0.0,0.0678,45,-0.2105,-0.0625,91.5,0.2887,0.4524,12,-0.5,-0.25,0,,,8,-0.3333,0.0,69,0.1695,-0.0676,208.26981951400722,0.0089,0.0432,1389.5,0.0047,-0.0249,298938.0,-0.0148,0.035,114,-0.0172,-0.0656,1.5333,0.4982,-0.0083
202006,72501,"batesville, ar",,173750.0,0.0224,-0.0074,105,-0.0187,-0.1393,113.0,0.1531,-0.1032,8,-0.6,-0.5,0,,,12,0.5,0.0,0,-1.0,,74.515451445606,-0.004,-0.0764,2041.0,-0.0024,-0.0102,187813.0,0.0024,-0.1182,105,-0.0367,-0.1393,0.0,-0.0187,0.0
202006,30507,"gainesville, ga",*,274950.0,0.0577,0.0823,80,-0.2308,,89.5,0.2786,0.2431,40,0.25,-0.0909,4,-0.5,-0.5,20,0.0,-0.2857,94,0.3429,0.403,116.86807176682453,0.0851,0.1261,2104.0,0.0395,0.0411,697689.0,0.1636,0.2382,174,0.0,-0.2018,1.175,0.5019,0.7313
202006,60152,"marengo, il",,261550.0,-0.1254,-0.0315,42,-0.0455,-0.3636,57.0,-0.1618,0.2128,16,-0.2,-0.6364,0,,,20,0.0,-0.1667,31,-0.2051,0.069,118.97321428571428,-0.0044,-0.0151,2126.0,-0.0336,-0.0708,311884.0,-0.0175,0.0139,73,-0.1205,-0.2316,0.7381,-0.1483,0.2987
202006,27516,"chapel hill, nc",,493684.0,-0.0028,0.097,125,0.0776,-0.1935,53.0,-0.0702,-0.0702,60,0.3636,0.25,0,-1.0,-1.0,44,0.2222,-0.1538,58,0.0357,-0.2468,183.14241649666968,-0.0031,0.0403,2603.0,-0.017,-0.017,584220.0,-0.0013,0.0645,183,0.064,-0.2112,0.464,-0.0188,-0.0328
202006,15221,"pittsburgh, pa",*,127500.0,0.2433,0.0629,54,-0.1,,81.5,0.0724,,24,-0.1429,-0.1429,0,,,8,0.0,-0.6667,78,0.6957,0.3684,70.9280303030303,0.1762,,1368.0,0.0459,,159129.0,0.112,-0.0023,132,0.2453,-0.0365,1.4444,0.6778,0.7319
202006,11357,"whitestone, ny",*,854050.0,-0.0047,-0.1178,167,0.057,-0.1733,110.5,0.0728,,36,0.2857,0.0,0,,,12,-0.25,-0.75,79,-0.0247,18.75,339.5,0.0635,,887.5,0.1094,,997520.9999999999,-0.0246,-0.1709,246,0.0293,0.1942,0.4731,-0.0396,0.4533
202006,99109,"chewelah, wa",*,359050.0,-0.0503,0.5051,23,-0.08,,65.5,0.213,0.1102,4,0.0,-0.6667,0,,,8,0.0,-0.3333,23,0.5333,0.7692,135.80994990299135,-0.0123,-0.0295,1700.0,0.0,0.0155,374081.0,-0.0358,0.2845,46,0.15,-0.0417,1.0,0.4,0.6286
202006,48204,"detroit, mi",*,40050.0,0.3328,0.3787,50,-0.0385,-0.1525,110.0,0.134,,16,1.0,-0.2,0,,,4,0.0,-0.5,1,-0.6667,,31.0403832991102,0.219,0.5624,1176.0,0.0103,-0.0531,43563.0,0.0796,0.4104,51,-0.0727,-0.1356,0.02,-0.0377,0.02
202006,98548,"hoodsport, wa",*,312550.0,0.0246,,17,-0.1905,,104.5,0.0773,,0,-1.0,-1.0,0,,,0,-1.0,-1.0,11,0.0,-0.0833,218.33227054954398,0.1234,0.2255,1664.0,0.0196,-0.0206,348746.0,0.0257,0.0878,28,-0.125,-0.44,0.6471,0.1232,0.3313
202006,19106,"philadelphia, pa",,557550.0,0.1665,0.1737,97,0.1279,-0.2362,92.0,0.0575,0.1358,32,1.0,0.6,0,,,28,0.75,-0.3636,13,0.625,-0.1333,409.10023948897805,0.0218,0.0658,1261.5,0.1867,-0.0296,927254.0000000001,0.1376,0.045,110,0.1702,-0.2254,0.134,0.041,0.0159
