Zip Code,Land Use,Count,Date
77433,Drainage or Detention; Street Dedication,1,2/6/2020
77449,Single Family Residential (Public Street),1,2/6/2020
77449,Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,2/6/2020
77021,Single Family Residential (Public Street),1,2/6/2020
77498,Unrestricted,1,2/6/2020
77365,Unrestricted Intended for Multifamily,1,2/6/2020
77099,Unrestricted,1,2/6/2020
77493,Drainage or Detention; Landscape or Open Space; Single Family Residential (PAE 1/PAE 2),1,2/6/2020
77407,Landscape or Open Space; Single Family Residential (Public Street),1,2/6/2020
77407,Single Family Residential (Public Street),1,2/6/2020
77044,Single Family Residential (Public Street),1,2/6/2020
77044,Single Family Residential (Public Street),1,2/6/2020
77429,Commercial,1,2/6/2020
77080,Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,2/6/2020
77091,Single Family Residential (PAE 1/PAE 2),1,2/6/2020
77087,Commercial,1,2/6/2020
77018,Single Family Residential (Public Street),1,2/6/2020
77449,Landscape or Open Space; Single Family Residential (Public Street); Other,1,2/6/2020
77024,Single Family Residential (PAE 1/PAE 2),1,2/6/2020
77433,Street Dedication,1,2/6/2020
77047,Single Family Residential (Shared Driveways),1,2/6/2020
77087,Unrestricted,1,2/6/2020
77339,"Church, School and Institutional",1,2/6/2020
77049,Street Dedication,1,2/6/2020
77532,Single Family Residential (Public Street),1,2/6/2020
77022,Single Family Residential (Public Street),1,2/6/2020
77013,Unrestricted,1,2/6/2020
77004,Single Family Residential (Public Street),1,2/6/2020
77494,Commercial,1,2/6/2020
77532,Street Dedication,1,2/6/2020
77365,Unrestricted,1,2/6/2020
77009,Unrestricted Intended for Multifamily,1,2/6/2020
77009,Unrestricted Intended for Multifamily,1,2/6/2020
77447,Drainage or Detention,1,2/6/2020
77051,Unrestricted,1,2/6/2020
77006,Commercial,1,2/6/2020
77084,Unrestricted,1,2/6/2020
77021,Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,2/6/2020
77061,Unrestricted,1,2/6/2020
77033,Single Family Residential (Public Street),1,2/6/2020
77082,Compensating Open Space; Landscape or Open Space; Residential Guest Parking; Single Family Residential (PAE 1/PAE 2); Single Family Residential (Shared Driveways),1,2/6/2020
77009,Single Family Residential (Public Street),1,2/6/2020
77532,Single Family Residential (Public Street),1,2/6/2020
77004,Single Family Residential (Public Street),1,2/6/2020
77055,Single Family Residential (Public Street),1,2/6/2020
77003,Unrestricted Intended for Multifamily,1,2/6/2020
77373,Compensating Open Space; Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,2/6/2020
77076,Landscape or Open Space; Single Family Residential (PAE 1/PAE 2); Other,1,2/6/2020
77449,General Plan,1,2/6/2020
77449,Landscape or Open Space; Single Family Residential (Public Street); Other,1,2/6/2020
77357,Compensating Open Space; Landscape or Open Space; Single Family Residential (Public Street),1,2/6/2020
77357,Landscape or Open Space; Single Family Residential (Public Street),1,2/6/2020
77357,Landscape or Open Space; Single Family Residential (Public Street),1,2/6/2020
77429,Single Family Residential (Public Street),1,2/6/2020
77346,Unrestricted,1,2/6/2020
77049,Unrestricted Intended for Multifamily,1,2/6/2020
77433,Single Family Residential (Public Street),1,2/6/2020
77018,Single Family Residential (Public Street),1,2/6/2020
77018,Residential Guest Parking; Single Family Residential (Shared Driveways),1,2/6/2020
77396,"Landscape or Open Space; Water Treatment, Production or Repressurization",1,2/6/2020
77006,Unrestricted,1,2/6/2020
77066,Unrestricted,1,2/6/2020
77447,Street Dedication,1,2/6/2020
77346,Commercial,1,2/6/2020
77018,Single Family Residential (Shared Driveways),1,2/6/2020
77498,Unrestricted,1,2/6/2020
