Zip Code,Land Use,Count,Date
77375,Drainage or Detention; Landscape or Open Space; Single Family Residential (PAE 1/PAE 2),1,2/27/2020
77080,Unrestricted,1,2/27/2020
77498,Unrestricted,1,2/27/2020
77019,Single Family Residential (Public Street),1,2/27/2020
77085,Single Family Residential (Public Street),1,2/27/2020
77080,Compensating Open Space; Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,2/27/2020
77080,Single Family Residential (PAE 1/PAE 2),1,2/27/2020
77386,Unrestricted,1,2/27/2020
77386,Unrestricted,1,2/27/2020
77386,Unrestricted,1,2/27/2020
77069,Compensating Open Space; Landscape or Open Space; Lift Station; Single Family Residential (Public Street),1,2/27/2020
77002,Commercial,1,2/27/2020
77498,Single Family Residential (Public Street),1,2/27/2020
77020,Unrestricted,1,2/27/2020
77007,Single Family Residential (Public Street),1,2/27/2020
77007,Single Family Residential (Public Street),1,2/27/2020
77035,Commercial,1,2/27/2020
77030,Single Family Residential (Public Street),1,2/27/2020
77377,Commercial; Other,1,2/27/2020
77031,Unrestricted,1,2/27/2020
77080,Unrestricted,1,2/27/2020
77357,Drainage or Detention; Single Family Residential (Public Street),1,2/27/2020
77357,Landscape or Open Space; Single Family Residential (Public Street),1,2/27/2020
77357,Landscape or Open Space; Single Family Residential (Public Street),1,2/27/2020
77357,Single Family Residential (Public Street),1,2/27/2020
77011,General Plan,1,2/27/2020
77011,Commercial,1,2/27/2020
77020,Unrestricted,1,2/27/2020
77008,Single Family Residential (Public Street),1,2/27/2020
77006,Unrestricted,1,2/27/2020
77365,General Plan,1,2/27/2020
77357,Unrestricted,1,2/27/2020
77018,Single Family Residential (Shared Driveways),1,2/27/2020
77406,Unrestricted,1,2/27/2020
77449,Unrestricted,1,2/27/2020
77008,Single Family Residential (Public Street),1,2/27/2020
77008,Single Family Residential (Shared Driveways),1,2/27/2020
77073,Commercial,1,2/27/2020
77003,Single Family Residential (Shared Driveways),1,2/27/2020
77003,Single Family Residential (Shared Driveways),1,2/27/2020
77055,Unrestricted,1,2/27/2020
77396,Single Family Residential (Public Street),1,2/27/2020
77389,Unrestricted,1,2/27/2020
