Zip Code,Land Use,Count,Date
77007,Commercial,1,1/3/2019
77021,Single Family Residential (Public Street),1,1/3/2019
77365,Landscape or Open Space; Single Family Residential (Public Street),1,1/3/2019
77498,Compensating Open Space; Landscape or Open Space; Single Family Residential (PAE 1/PAE 2),1,1/3/2019
77406,Landscape or Open Space; Single Family Residential (Public Street),1,1/3/2019
77494,Unrestricted,1,1/3/2019
77085,Unrestricted,1,1/3/2019
77014,Unrestricted,1,1/3/2019
77373,Unrestricted,1,1/3/2019
77084,Unrestricted,1,1/3/2019
77019,Single Family Residential (Public Street),1,1/3/2019
77009,Single Family Residential (Public Street),1,1/3/2019
77083,Single Family Residential (Public Street),1,1/3/2019
77083,Compensating Open Space; Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,1/3/2019
77008,Single Family Residential (Public Street),1,1/3/2019
77093,Unrestricted,1,1/3/2019
77028,Single Family Residential (Public Street),1,1/3/2019
77493,Unrestricted,1,1/3/2019
77433,Landscape or Open Space; Single Family Residential (PAE 1/PAE 2),1,1/3/2019
77066,Single Family Residential (Public Street),1,1/3/2019
77008,Single Family Residential (Public Street),1,1/3/2019
77449,Landscape or Open Space; Recreation; Single Family Residential (Public Street),1,1/3/2019
77088,Single Family Residential (Public Street),1,1/3/2019
77044,Unrestricted,1,1/3/2019
77386,Single Family Residential (Public Street),1,1/3/2019
77008,Unrestricted,1,1/3/2019
77027,Unrestricted Intended for Multifamily,1,1/3/2019
77447,Compensating Open Space; Landscape or Open Space; Single Family Residential (Public Street),1,1/3/2019
77095,Unrestricted; Drainage or Detention,1,1/3/2019
77003,Single Family Residential (Shared Driveways),1,1/3/2019
