Zip Code,Land Use,Count,Date
77406,Landscape or Open Space; Single Family Residential (Public Street),1,10/17/2019
77066,Commercial,1,10/17/2019
77396,Unrestricted,1,10/17/2019
77078,General Plan,1,10/17/2019
77373,Unrestricted,1,10/17/2019
77026,Single Family Residential (Shared Driveways),1,10/17/2019
77377,Unrestricted,1,10/17/2019
77007,Unrestricted,1,10/17/2019
77007,Single Family Residential (Public Street),1,10/17/2019
77051,Single Family Residential (Public Street),1,10/17/2019
77379,Unrestricted,1,10/17/2019
77365,Single Family Residential (Public Street),1,10/17/2019
77545,Commercial,1,10/17/2019
77357,General Plan,1,10/17/2019
77069,Unrestricted,1,10/17/2019
77375,General Plan,1,10/17/2019
77375,Commercial,1,10/17/2019
77016,Landscape or Open Space; Single Family Residential (Public Street); Other,1,10/17/2019
77016,Landscape or Open Space; Single Family Residential (Public Street),1,10/17/2019
77027,Single Family Residential (Shared Driveways),1,10/17/2019
77433,Street Dedication,1,10/17/2019
77027,Unrestricted,1,10/17/2019
77027,Unrestricted,1,10/17/2019
77494,Commercial,1,10/17/2019
77377,Drainage or Detention; Landscape or Open Space,1,10/17/2019
77377,Drainage or Detention; Landscape or Open Space; Lift Station; Single Family Residential (Public Street),1,10/17/2019
77365,Street Dedication,1,10/17/2019
77365,Landscape or Open Space,1,10/17/2019
77365,Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,10/17/2019
