Zip Code,Land Use,Count,Date
77008,Unrestricted,1,2/14/2019
77019,Single Family Residential (Public Street),1,2/14/2019
77009,Residential Guest Parking; Single Family Residential (Shared Driveways); Other,1,2/14/2019
77493,Commercial,1,2/14/2019
77377,General Plan,1,2/14/2019
77377,"Unrestricted; Church, School and Institutional",1,2/14/2019
77049,Unrestricted,1,2/14/2019
77433,Single Family Residential (PAE 1/PAE 2),1,2/14/2019
77493,Compensating Open Space; Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,2/14/2019
77493,"Compensating Open Space; Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street); Water Treatment, Production or Repressurization",1,2/14/2019
77379,"Church, School and Institutional",1,2/14/2019
77007,Single Family Residential (Public Street),1,2/14/2019
77098,Unrestricted Intended for Multifamily,1,2/14/2019
77396,Unrestricted,1,2/14/2019
77057,Unrestricted,1,2/14/2019
77449,General Plan,1,2/14/2019
77007,Unrestricted,1,2/14/2019
77002,Single Family Residential (Public Street),1,2/14/2019
77022,Drainage or Detention; Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,2/14/2019
77377,Commercial,1,2/14/2019
77042,Unrestricted,1,2/14/2019
77447,Compensating Open Space; Landscape or Open Space; Single Family Residential (Public Street),1,2/14/2019
77389,Unrestricted,1,2/14/2019
