Zip Code,Land Use,Count,Date
77365,General Plan,1,3/14/2019
77433,Landscape or Open Space; Recreation; Single Family Residential (Public Street),1,3/14/2019
77048,Unrestricted; Single Family Residential (Public Street),1,3/14/2019
77009,Landscape or Open Space; Residential Guest Parking; Single Family Residential (Shared Driveways),1,3/14/2019
77354,General Plan,1,3/14/2019
77085,Single Family Residential (Public Street),1,3/14/2019
77048,General Plan,1,3/14/2019
77054,Unrestricted Intended for Multifamily,1,3/14/2019
77059,Unrestricted,1,3/14/2019
77048,Commercial,1,3/14/2019
77365,Commercial,1,3/14/2019
77386,Unrestricted,1,3/14/2019
77009,Unrestricted,1,3/14/2019
77493,Unrestricted,1,3/14/2019
77077,Street Dedication,1,3/14/2019
77377,Unrestricted,1,3/14/2019
77406,Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,3/14/2019
77028,Single Family Residential (Public Street),1,3/14/2019
77044,Unrestricted,1,3/14/2019
77008,Unrestricted,1,3/14/2019
77076,Commercial,1,3/14/2019
77373,Unrestricted,1,3/14/2019
77379,Unrestricted,1,3/14/2019
77389,Unrestricted,1,3/14/2019
77065,Unrestricted Intended for Multifamily,1,3/14/2019
77379,Unrestricted,1,3/14/2019
77357,Landscape or Open Space; Recreation; Single Family Residential (Public Street),1,3/14/2019
77357,Landscape or Open Space; Single Family Residential (Public Street),1,3/14/2019
77346,Street Dedication,1,3/14/2019
77346,Landscape or Open Space; Street Dedication,1,3/14/2019
77066,Single Family Residential (Public Street),1,3/14/2019
77493,Single Family Residential (Public Street),1,3/14/2019
,Landscape or Open Space; Single Family Residential (Public Street),1,3/14/2019
77449,Landscape or Open Space; Single Family Residential (Public Street),1,3/14/2019
77009,Single Family Residential (Public Street),1,3/14/2019
77379,Drainage or Detention; Landscape or Open Space; Single Family Residential (PAE 1/PAE 2),1,3/14/2019
77003,Unrestricted,1,3/14/2019
77016,General Plan,1,3/14/2019
77016,Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,3/14/2019
77016,Drainage or Detention; Landscape or Open Space; Recreation; Single Family Residential (Public Street),1,3/14/2019
77030,Unrestricted,1,3/14/2019
77498,Commercial,1,3/14/2019
77056,Unrestricted,1,3/14/2019
77336,Single Family Residential (Public Street),1,3/14/2019
77027,Unrestricted Intended for Multifamily,1,3/14/2019
77057,Residential Guest Parking; Single Family Residential (Shared Driveways),1,3/14/2019
77375,Street Dedication,1,3/14/2019
77406,Street Dedication,1,3/14/2019
77494,Recreation; Single Family Residential (Public Street),1,3/14/2019
77096,Single Family Residential (Public Street),1,3/14/2019
77025,General Plan,1,3/14/2019
77025,Residential Guest Parking,1,3/14/2019
77005,Unrestricted,1,3/14/2019
77336,General Plan,1,3/14/2019
77380,Compensating Open Space; Landscape or Open Space; Single Family Residential (PAE 1/PAE 2),1,3/14/2019
77365,Drainage or Detention; Landscape or Open Space,1,3/14/2019
