Zip Code,Land Use,Count,Date
77008,Compensating Open Space; Landscape or Open Space; Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,8/8/2019
77048,Unrestricted,1,8/8/2019
77007,Unrestricted,1,8/8/2019
77043,Unrestricted,1,8/8/2019
77379,Unrestricted,1,8/8/2019
77377,Commercial,1,8/8/2019
77091,Unrestricted,1,8/8/2019
77026,Single Family Residential (Shared Driveways),1,8/8/2019
77007,Single Family Residential (Public Street),1,8/8/2019
77015,General Plan,1,8/8/2019
77498,Commercial,1,8/8/2019
77493,Unrestricted,1,8/8/2019
77429,Unrestricted,1,8/8/2019
77433,Single Family Residential (Public Street),1,8/8/2019
77008,Unrestricted Intended for Multifamily,1,8/8/2019
77048,Unrestricted,1,8/8/2019
77020,Unrestricted,1,8/8/2019
77020,Unrestricted,1,8/8/2019
77020,Unrestricted,1,8/8/2019
77002,Unrestricted,1,8/8/2019
77086,Commercial,1,8/8/2019
77083,Unrestricted,1,8/8/2019
77070,Unrestricted,1,8/8/2019
77336,"Compensating Open Space; Drainage or Detention; Recreation; Water Treatment, Production or Repressurization",1,8/8/2019
77082,"Water Treatment, Production or Repressurization",1,8/8/2019
77379,Landscape or Open Space; Lift Station; Single Family Residential (Public Street),1,8/8/2019
77377,Compensating Open Space; Drainage or Detention; Landscape or Open Space; Lift Station; Single Family Residential (Public Street),1,8/8/2019
77377,Landscape or Open Space; Single Family Residential (PAE 1/PAE 2); Other,1,8/8/2019
77447,Landscape or Open Space; Single Family Residential (Public Street),1,8/8/2019
77087,Unrestricted,1,8/8/2019
77007,Single Family Residential (Public Street),1,8/8/2019
