Zip Code,Land Use,Count,Date
77007,Single Family Residential (Public Street),1,3/1/2018
77071,Unrestricted,1,3/1/2018
77388,"Church, School and Institutional",1,3/1/2018
77022,Unrestricted,1,3/1/2018
77093,Unrestricted,1,3/1/2018
77007,Commercial,1,3/1/2018
77407,Single Family Residential (Public Street),1,3/1/2018
77084,Drainage or Detention; Landscape or Open Space,1,3/1/2018
77346,Landscape or Open Space,1,3/1/2018
77346,Landscape or Open Space; Single Family Residential (Public Street),1,3/1/2018
77098,Single Family Residential (Public Street),1,3/1/2018
77346,Drainage or Detention; Landscape or Open Space,1,3/1/2018
77346,Landscape or Open Space,1,3/1/2018
77346,Landscape or Open Space; Lift Station,1,3/1/2018
77044,Single Family Residential (Public Street),1,3/1/2018
77338,Unrestricted,1,3/1/2018
77045,Unrestricted,1,3/1/2018
77049,Single Family Residential (Public Street),1,3/1/2018
77484,Single Family Residential (Public Street),1,3/1/2018
77009,Single Family Residential (Public Street),1,3/1/2018
77449,Single Family Residential (Public Street),1,3/1/2018
77007,Single Family Residential (Shared Driveways),1,3/1/2018
77493,Landscape or Open Space,1,3/1/2018
77493,"Compensating Open Space; Landscape or Open Space; Water Treatment, Production or Repressurization",1,3/1/2018
77493,Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,3/1/2018
77014,Commercial,1,3/1/2018
77375,Single Family Residential (Public Street),1,3/1/2018
77429,Unrestricted,1,3/1/2018
77091,Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,3/1/2018
77346,Street Dedication,1,3/1/2018
77429,Unrestricted,1,3/1/2018
77039,Commercial,1,3/1/2018
77088,Single Family Residential (Public Street),1,3/1/2018
77088,Single Family Residential (Public Street),1,3/1/2018
77004,Single Family Residential (Public Street),1,3/1/2018
77532,Landscape or Open Space,1,3/1/2018
77063,Single Family Residential (Shared Driveways),1,3/1/2018
77063,Unrestricted,1,3/1/2018
77056,Unrestricted,1,3/1/2018
77498,Unrestricted,1,3/1/2018
77406,Drainage or Detention; Landscape or Open Space; Single Family Residential (PAE 1/PAE 2),1,3/1/2018
77028,Unrestricted Intended for Multifamily,1,3/1/2018
77019,Single Family Residential (Public Street),1,3/1/2018
77045,Compensating Open Space; Landscape or Open Space; Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,3/1/2018
77080,Unrestricted,1,3/1/2018
77530,Single Family Residential (Public Street),1,3/1/2018
77530,"Landscape or Open Space; Lift Station; Single Family Residential (Public Street); Water Treatment, Production or Repressurization",1,3/1/2018
77073,Unrestricted,1,3/1/2018
77036,Unrestricted,1,3/1/2018
77377,Unrestricted,1,3/1/2018
77007,Unrestricted,1,3/1/2018
77019,Unrestricted,1,3/1/2018
77019,Single Family Residential (Public Street),1,3/1/2018
77007,Single Family Residential (Public Street),1,3/1/2018
77020,Single Family Residential (Public Street),1,3/1/2018
77051,Unrestricted,1,3/1/2018
77008,Single Family Residential (PAE 1/PAE 2),1,3/1/2018
77086,Unrestricted,1,3/1/2018
77009,Single Family Residential (Public Street),1,3/1/2018
77389,General Plan,1,3/1/2018
77006,Single Family Residential (Public Street),1,3/1/2018
77429,Unrestricted,1,3/1/2018
77447,Landscape or Open Space; Lift Station; Single Family Residential (Public Street),1,3/1/2018
77357,Single Family Residential (Public Street),1,3/1/2018
77545,Unrestricted; Compensating Open Space; Landscape or Open Space; Lift Station; Single Family Residential (Public Street),1,3/1/2018
77016,Commercial; Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,3/1/2018
77002,Unrestricted,1,3/1/2018
77035,Single Family Residential (PAE 1/PAE 2),1,3/1/2018
77012,Unrestricted,1,3/1/2018
77055,Drainage or Detention; Recreation; Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,3/1/2018
77018,Single Family Residential (Public Street),1,3/1/2018
77007,Single Family Residential (Public Street),1,3/1/2018
77049,Commercial,1,3/1/2018
77449,Drainage or Detention,1,3/1/2018
77008,Unrestricted,1,3/1/2018
77041,Single Family Residential (PAE 1/PAE 2),1,3/1/2018
77043,Unrestricted,1,3/1/2018
77365,General Plan,1,3/1/2018
77043,Single Family Residential (Shared Driveways),1,3/1/2018
