Zip Code,Land Use,Count,Date
77048,Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,7/19/2018
77093,Commercial,1,7/19/2018
77056,Single Family Residential (Shared Driveways),1,7/19/2018
77433,Single Family Residential (Public Street),1,7/19/2018
,General Plan,1,7/19/2018
77433,Landscape or Open Space; Single Family Residential (Public Street),1,7/19/2018
77433,Single Family Residential (Public Street),1,7/19/2018
77433,Landscape or Open Space; Single Family Residential (Public Street),1,7/19/2018
77433,Single Family Residential (Public Street),1,7/19/2018
77028,Unrestricted,1,7/19/2018
77047,"Water Treatment, Production or Repressurization",1,7/19/2018
77493,Single Family Residential (Public Street),1,7/19/2018
77365,Unrestricted,1,7/19/2018
77018,Commercial,1,7/19/2018
77530,Unrestricted; Drainage or Detention,1,7/19/2018
77380,Unrestricted,1,7/19/2018
77080,Landscape or Open Space; Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,7/19/2018
77019,Single Family Residential (Public Street),1,7/19/2018
77018,Single Family Residential (PAE 1/PAE 2),1,7/19/2018
77447,Unrestricted; Drainage or Detention,1,7/19/2018
77447,Unrestricted,1,7/19/2018
77433,Unrestricted,1,7/19/2018
77030,Unrestricted,1,7/19/2018
77377,Drainage or Detention; Landscape or Open Space,1,7/19/2018
77051,Single Family Residential (Public Street),1,7/19/2018
77447,Unrestricted,1,7/19/2018
77055,Residential Guest Parking; Single Family Residential (Shared Driveways),1,7/19/2018
77055,Single Family Residential (Shared Driveways),1,7/19/2018
77070,Unrestricted,1,7/19/2018
77091,Commercial,1,7/19/2018
77055,General Plan,1,7/19/2018
77055,Compensating Open Space; Drainage or Detention; Single Family Residential (PAE 1/PAE 2),1,7/19/2018
77055,Single Family Residential (PAE 1/PAE 2),1,7/19/2018
77078,Unrestricted,1,7/19/2018
77030,Unrestricted,1,7/19/2018
77098,Unrestricted,1,7/19/2018
77061,Unrestricted,1,7/19/2018
77357,Commercial,1,7/19/2018
77080,Compensating Open Space; Landscape or Open Space; Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,7/19/2018
77011,Commercial,1,7/19/2018
77066,Compensating Open Space; Single Family Residential (Public Street),1,7/19/2018
77018,Single Family Residential (Public Street),1,7/19/2018
77081,Unrestricted,1,7/19/2018
77018,Single Family Residential (Shared Driveways),1,7/19/2018
77075,Single Family Residential (Shared Driveways),1,7/19/2018
77429,Landscape or Open Space; Single Family Residential (Public Street),1,7/19/2018
77379,Single Family Residential (PAE 1/PAE 2),1,7/19/2018
77449,Unrestricted,1,7/19/2018
77019,Single Family Residential (Public Street),1,7/19/2018
77088,Unrestricted,1,7/19/2018
77057,Single Family Residential (Shared Driveways),1,7/19/2018
