Zip Code,Land Use,Count,Date
77070,"Church, School and Institutional",1,2/15/2019
77007,Commercial,1,2/15/2019
77407,General Plan,1,2/15/2019
77022,Single Family Residential (Public Street),1,2/15/2019
77003,Single Family Residential (Public Street),1,2/15/2019
77088,Single Family Residential (Public Street),1,2/15/2019
77004,Single Family Residential (Public Street),1,2/15/2019
77092,Unrestricted,1,2/15/2019
77004,Single Family Residential (Shared Driveways),1,2/15/2019
77087,Unrestricted,1,2/15/2019
77084,Commercial,1,2/15/2019
77018,Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,2/15/2019
77007,Unrestricted,1,2/15/2019
77048,Drainage or Detention; Single Family Residential (Public Street),1,2/15/2019
77365,Commercial,1,2/15/2019
77080,Compensating Open Space; Single Family Residential (PAE 1/PAE 2); Other,1,2/15/2019
77045,Compensating Open Space; Landscape or Open Space; Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,2/15/2019
77091,Unrestricted,1,2/15/2019
77080,Unrestricted,1,2/15/2019
77530,Landscape or Open Space; Single Family Residential (Public Street),1,2/15/2019
77530,Single Family Residential (Public Street),1,2/15/2019
77530,Single Family Residential (Public Street),1,2/15/2019
77095,Unrestricted,1,2/15/2019
77059,Single Family Residential (Public Street),1,2/15/2019
77059,Landscape or Open Space; Single Family Residential (Public Street),1,2/15/2019
77007,Single Family Residential (Public Street),1,2/15/2019
77365,Landscape or Open Space; Single Family Residential (Public Street),1,2/15/2019
77082,Compensating Open Space; Landscape or Open Space; Other,1,2/15/2019
77377,General Plan,1,2/15/2019
77406,Landscape or Open Space; Single Family Residential (Public Street),1,2/15/2019
77007,Single Family Residential (Public Street),1,2/15/2019
77008,Unrestricted,1,2/15/2019
77087,Unrestricted,1,2/15/2019
77080,Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,2/15/2019
77043,Single Family Residential (Public Street),1,2/15/2019
77389,General Plan,1,2/15/2019
77429,Unrestricted,1,2/15/2019
77095,Unrestricted,1,2/15/2019
77447,Landscape or Open Space; Lift Station; Single Family Residential (Public Street),1,2/15/2019
77080,Landscape or Open Space; Single Family Residential (PAE 1/PAE 2),1,2/15/2019
77357,Single Family Residential (PAE 1/PAE 2),1,2/15/2019
77357,Landscape or Open Space; Single Family Residential (Public Street),1,2/15/2019
77545,Unrestricted; Drainage or Detention; Landscape or Open Space; Lift Station; Single Family Residential (Public Street),1,2/15/2019
77008,Single Family Residential (Shared Driveways),1,2/15/2019
77016,Commercial; Landscape or Open Space; Single Family Residential (Public Street),1,2/15/2019
77035,Drainage or Detention; Landscape or Open Space; Single Family Residential (PAE 1/PAE 2),1,2/15/2019
77054,Unrestricted,1,2/15/2019
77406,Street Dedication,1,2/15/2019
77026,Residential Guest Parking; Single Family Residential (Shared Driveways),1,2/15/2019
77018,Single Family Residential (Shared Driveways),1,2/15/2019
77049,Commercial,1,2/15/2019
77019,Single Family Residential (Public Street),1,2/15/2019
77346,Unrestricted,1,2/15/2019
77339,Unrestricted,1,2/15/2019
77365,Single Family Residential (Public Street),1,2/15/2019
77365,General Plan,1,2/15/2019
77065,Unrestricted,1,2/15/2019
77073,Unrestricted,1,2/15/2019
