Zip Code,Land Use,Count,Date
77493,Unrestricted; Single Family Residential (Public Street),1,10/22/2018
77493,General Plan,1,10/22/2018
77493,Drainage or Detention; Landscape or Open Space; Recreation,1,10/22/2018
77084,Single Family Residential (Public Street),1,10/22/2018
77494,Street Dedication,1,10/22/2018
77494,Unrestricted,1,10/22/2018
77406,Unrestricted,1,10/22/2018
77067,Commercial,1,10/22/2018
77004,Single Family Residential (Shared Driveways),1,10/22/2018
77055,Single Family Residential (Public Street),1,10/22/2018
77003,Single Family Residential (Public Street),1,10/22/2018
77379,Unrestricted,1,10/22/2018
77009,Single Family Residential (Public Street),1,10/22/2018
77020,Single Family Residential (Shared Driveways),1,10/22/2018
77020,Single Family Residential (Public Street),1,10/22/2018
77020,Single Family Residential (Public Street),1,10/22/2018
77009,Unrestricted,1,10/22/2018
77023,Single Family Residential (Public Street),1,10/22/2018
77019,Unrestricted,1,10/22/2018
77377,Unrestricted,1,10/22/2018
77532,Landscape or Open Space; Single Family Residential (Public Street),1,10/22/2018
77532,Single Family Residential (Public Street),1,10/22/2018
77532,Street Dedication,1,10/22/2018
77015,Unrestricted,1,10/22/2018
77024,Other,1,10/22/2018
77038,Unrestricted,1,10/22/2018
77008,Single Family Residential (Shared Driveways),1,10/22/2018
77006,Unrestricted,1,10/22/2018
77532,General Plan,1,10/22/2018
77532,Landscape or Open Space,1,10/22/2018
77080,Compensating Open Space; Landscape or Open Space,1,10/22/2018
77038,Unrestricted,1,10/22/2018
77365,Commercial,1,10/22/2018
77090,Compensating Open Space; Drainage or Detention; Landscape or Open Space; Lift Station; Single Family Residential (PAE 1/PAE 2); Street Dedication,1,10/22/2018
77429,Unrestricted,1,10/22/2018
77407,Commercial,1,10/22/2018
77055,Single Family Residential (PAE 1/PAE 2),1,10/22/2018
77098,Unrestricted,1,10/22/2018
77022,Compensating Open Space; Drainage or Detention,1,10/22/2018
77377,"Landscape or Open Space; Single Family Residential (Public Street); Water Treatment, Production or Repressurization",1,10/22/2018
77377,Landscape or Open Space; Single Family Residential (Public Street); Street Dedication,1,10/22/2018
77365,Single Family Residential (Public Street),1,10/22/2018
77019,Unrestricted,1,10/22/2018
77389,Single Family Residential (PAE 1/PAE 2),1,10/22/2018
77008,Unrestricted,1,10/22/2018
77003,Single Family Residential (Shared Driveways),1,10/22/2018
77389,Unrestricted,1,10/22/2018
77007,Single Family Residential (Public Street),1,10/22/2018
77373,"Church, School and Institutional",1,10/22/2018
77020,Unrestricted,1,10/22/2018
77379,General Plan,1,10/22/2018
77379,Commercial,1,10/22/2018
77051,Single Family Residential (Shared Driveways),1,10/22/2018
77429,Landscape or Open Space; Single Family Residential (Public Street),1,10/22/2018
77009,Single Family Residential (Public Street),1,10/22/2018
77009,Single Family Residential (Public Street),1,10/22/2018
77066,Unrestricted,1,10/22/2018
77493,Compensating Open Space; Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,10/22/2018
77493,"Compensating Open Space; Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street); Water Treatment, Production or Repressurization",1,10/22/2018
77493,Recreation,1,10/22/2018
77006,Unrestricted,1,10/22/2018
77449,Single Family Residential (Public Street),1,10/22/2018
77338,Landscape or Open Space; Single Family Residential (Public Street),1,10/22/2018
77015,"Church, School and Institutional",1,10/22/2018
77022,Unrestricted,1,10/22/2018
77027,Single Family Residential (Public Street),1,10/22/2018
77057,Single Family Residential (Public Street),1,10/22/2018
77009,Single Family Residential (Public Street),1,10/22/2018
77375,Commercial,1,10/22/2018
