Zip Code,Land Use,Count,Date
77023,Residential Guest Parking; Single Family Residential (Shared Driveways),1,9/10/2018
77083,Single Family Residential (PAE 1/PAE 2),1,9/10/2018
77008,Single Family Residential (Shared Driveways),1,9/10/2018
77008,Single Family Residential (PAE 1/PAE 2); Single Family Residential (Shared Driveways),1,9/10/2018
77004,Unrestricted,1,9/10/2018
77009,Single Family Residential (Public Street),1,9/10/2018
77055,Single Family Residential (PAE 1/PAE 2),1,9/10/2018
77057,Unrestricted,1,9/10/2018
77494,Unrestricted,1,9/10/2018
77020,Single Family Residential (Public Street),1,9/10/2018
77009,Unrestricted,1,9/10/2018
77002,Unrestricted,1,9/10/2018
77493,Lift Station,1,9/10/2018
77070,Unrestricted,1,9/10/2018
77019,Single Family Residential (Shared Driveways),1,9/10/2018
77009,Single Family Residential (Public Street),1,9/10/2018
77088,Unrestricted,1,9/10/2018
77494,Compensating Open Space; Landscape or Open Space; Single Family Residential (Public Street),1,9/10/2018
77098,Single Family Residential (Public Street),1,9/10/2018
77070,Commercial,1,9/10/2018
77406,Single Family Residential (Public Street),1,9/10/2018
77044,Drainage or Detention; Landscape or Open Space; Street Dedication,1,9/10/2018
77006,Unrestricted,1,9/10/2018
77006,Unrestricted,1,9/10/2018
77080,Single Family Residential (PAE 1/PAE 2),1,9/10/2018
77407,Single Family Residential (Public Street),1,9/10/2018
77080,"Unrestricted; Church, School and Institutional",1,9/10/2018
77093,Unrestricted,1,9/10/2018
77018,Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,9/10/2018
77048,Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,9/10/2018
77009,Single Family Residential (Shared Driveways),1,9/10/2018
77009,Single Family Residential (Shared Driveways),1,9/10/2018
77449,Drainage or Detention; Landscape or Open Space; Lift Station; Single Family Residential (Public Street),1,9/10/2018
77028,Landscape or Open Space; Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,9/10/2018
77019,Unrestricted,1,9/10/2018
77429,General Plan,1,9/10/2018
77375,Landscape or Open Space; Street Dedication,1,9/10/2018
77498,Unrestricted,1,9/10/2018
77379,Unrestricted,1,9/10/2018
77003,Single Family Residential (Shared Driveways),1,9/10/2018
77008,Landscape or Open Space; Residential Guest Parking; Single Family Residential (PAE 1/PAE 2); Single Family Residential (Shared Driveways),1,9/10/2018
77017,Unrestricted,1,9/10/2018
77006,Unrestricted,1,9/10/2018
77389,Unrestricted,1,9/10/2018
77080,Compensating Open Space; Landscape or Open Space; Recreation,1,9/10/2018
77020,Single Family Residential (Shared Driveways),1,9/10/2018
77026,Unrestricted,1,9/10/2018
77095,Unrestricted,1,9/10/2018
77018,Single Family Residential (Public Street),1,9/10/2018
77093,Unrestricted,1,9/10/2018
77365,"Drainage or Detention; Landscape or Open Space; Street Dedication; Water Treatment, Production or Repressurization; Other",1,9/10/2018
77019,Unrestricted,1,9/10/2018
77447,General Plan,1,9/10/2018
77008,Unrestricted,1,9/10/2018
77055,Single Family Residential (PAE 1/PAE 2),1,9/10/2018
77007,Unrestricted,1,9/10/2018
77489,Unrestricted,1,9/10/2018
77043,"Church, School and Institutional",1,9/10/2018
77386,Commercial,1,9/10/2018
77061,Unrestricted,1,9/10/2018
77026,Single Family Residential (Public Street); Street Dedication,1,9/10/2018
77009,Single Family Residential (Public Street),1,9/10/2018
77051,Single Family Residential (Public Street),1,9/10/2018
77009,Single Family Residential (Public Street),1,9/10/2018
77011,Unrestricted,1,9/10/2018
77075,Commercial,1,9/10/2018
77083,Compensating Open Space; Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,9/10/2018
77008,Residential Guest Parking; Single Family Residential (Public Street),1,9/10/2018
77026,Unrestricted,1,9/10/2018
77019,Single Family Residential (Public Street),1,9/10/2018
77044,Commercial,1,9/10/2018
77066,Compensating Open Space; Single Family Residential (Public Street),1,9/10/2018
77019,"Unrestricted; Water Treatment, Production or Repressurization",1,9/10/2018
77043,Compensating Open Space; Landscape or Open Space; Single Family Residential (PAE 1/PAE 2),1,9/10/2018
77007,Unrestricted,1,9/10/2018
77008,Commercial,1,9/10/2018
77346,Unrestricted,1,9/10/2018
77346,Unrestricted Intended for Multifamily,1,9/10/2018
77346,Unrestricted,1,9/10/2018
77098,Single Family Residential (Public Street),1,9/10/2018
77027,Single Family Residential (Public Street),1,9/10/2018
77027,Single Family Residential (Public Street),1,9/10/2018
77057,Unrestricted,1,9/10/2018
77057,Single Family Residential (Shared Driveways),1,9/10/2018
77009,General Plan,1,9/10/2018
77035,Compensating Open Space; Landscape or Open Space; Single Family Residential (PAE 1/PAE 2),1,9/10/2018
77025,General Plan,1,9/10/2018
77018,Residential Guest Parking; Single Family Residential (Shared Driveways),1,9/10/2018
77336,Single Family Residential (Public Street),1,9/10/2018
77336,Landscape or Open Space; Single Family Residential (Public Street),1,9/10/2018
77375,General Plan,1,9/10/2018
77380,Landscape or Open Space; Single Family Residential (PAE 1/PAE 2),1,9/10/2018
77365,Unrestricted,1,9/10/2018
