Zip Code,Land Use,Count,Date
77009,Unrestricted Intended for Multifamily,1,5/10/2018
77009,Landscape or Open Space,1,5/10/2018
77044,Single Family Residential (Public Street),1,5/10/2018
77044,Unrestricted,1,5/10/2018
77493,Unrestricted,1,5/10/2018
77375,Commercial,1,5/10/2018
77407,Landscape or Open Space; Single Family Residential (Public Street),1,5/10/2018
77493,Unrestricted,1,5/10/2018
77406,Drainage or Detention; Single Family Residential (Public Street),1,5/10/2018
77406,Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,5/10/2018
77379,Unrestricted,1,5/10/2018
77047,Unrestricted,1,5/10/2018
77008,Landscape or Open Space; Recreation; Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,5/10/2018
77004,Unrestricted,1,5/10/2018
77084,Single Family Residential (Public Street),1,5/10/2018
77093,Unrestricted,1,5/10/2018
77067,Commercial,1,5/10/2018
77006,Single Family Residential (Public Street),1,5/10/2018
77049,Single Family Residential (Public Street),1,5/10/2018
77032,Unrestricted,1,5/10/2018
77365,General Plan,1,5/10/2018
77365,Unrestricted,1,5/10/2018
77530,Commercial,1,5/10/2018
77375,General Plan,1,5/10/2018
77375,Unrestricted; Commercial,1,5/10/2018
77044,Street Dedication,1,5/10/2018
77044,Drainage or Detention; Street Dedication,1,5/10/2018
77098,Single Family Residential (Public Street),1,5/10/2018
77026,Single Family Residential (Public Street),1,5/10/2018
77377,Street Dedication,1,5/10/2018
77407,Landscape or Open Space; Single Family Residential (Public Street),1,5/10/2018
77020,Single Family Residential (Public Street),1,5/10/2018
77020,Single Family Residential (Public Street),1,5/10/2018
77020,Single Family Residential (Public Street),1,5/10/2018
77346,Street Dedication,1,5/10/2018
77012,Single Family Residential (Public Street),1,5/10/2018
77084,Unrestricted,1,5/10/2018
77406,Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,5/10/2018
77346,Compensating Open Space; Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,5/10/2018
77096,Single Family Residential (Public Street),1,5/10/2018
77043,Single Family Residential (Shared Driveways),1,5/10/2018
77493,General Plan,1,5/10/2018
77007,Single Family Residential (Shared Driveways),1,5/10/2018
77008,Commercial,1,5/10/2018
77375,Unrestricted; Street Dedication,1,5/10/2018
77498,Compensating Open Space; Landscape or Open Space; Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,5/10/2018
77530,Unrestricted,1,5/10/2018
77530,Unrestricted,1,5/10/2018
77022,Single Family Residential (PAE 1/PAE 2),1,5/10/2018
77028,Single Family Residential (Shared Driveways),1,5/10/2018
77020,Single Family Residential (Public Street),1,5/10/2018
77080,Compensating Open Space; Landscape or Open Space; Residential Guest Parking; Single Family Residential (PAE 1/PAE 2),1,5/10/2018
77018,Single Family Residential (PAE 1/PAE 2),1,5/10/2018
77493,Landscape or Open Space; Single Family Residential (Public Street),1,5/10/2018
77008,Unrestricted,1,5/10/2018
77019,Unrestricted,1,5/10/2018
77090,Street Dedication,1,5/10/2018
77029,Commercial,1,5/10/2018
77051,Single Family Residential (Shared Driveways),1,5/10/2018
77092,Commercial,1,5/10/2018
77009,Single Family Residential (Shared Driveways),1,5/10/2018
77388,Single Family Residential (PAE 1/PAE 2),1,5/10/2018
77066,Commercial,1,5/10/2018
77484,Single Family Residential (Public Street),1,5/10/2018
77016,Unrestricted; Other,1,5/10/2018
77008,Single Family Residential (Public Street),1,5/10/2018
77063,Unrestricted,1,5/10/2018
77494,Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,5/10/2018
77009,Single Family Residential (Public Street),1,5/10/2018
77047,Unrestricted,1,5/10/2018
77377,Unrestricted,1,5/10/2018
77373,"Church, School and Institutional",1,5/10/2018
77357,Landscape or Open Space,1,5/10/2018
77044,"Single Family Residential (Public Street); Water Treatment, Production or Repressurization",1,5/10/2018
77044,Single Family Residential (Public Street),1,5/10/2018
77433,Unrestricted; Landscape or Open Space; Single Family Residential (PAE 1/PAE 2),1,5/10/2018
77433,Landscape or Open Space; Single Family Residential (PAE 1/PAE 2),1,5/10/2018
77493,Compensating Open Space; Drainage or Detention; Landscape or Open Space; Lift Station; Single Family Residential (Public Street),1,5/10/2018
77493,Compensating Open Space; Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,5/10/2018
77007,Single Family Residential (Public Street),1,5/10/2018
77072,Unrestricted,1,5/10/2018
77043,Unrestricted; Compensating Open Space; Landscape or Open Space,1,5/10/2018
77093,Single Family Residential (Shared Driveways),1,5/10/2018
77380,Single Family Residential (PAE 1/PAE 2),1,5/10/2018
77007,Single Family Residential (Public Street),1,5/10/2018
77066,Unrestricted,1,5/10/2018
77449,Unrestricted,1,5/10/2018
77016,Single Family Residential (Public Street),1,5/10/2018
77007,Single Family Residential (Shared Driveways),1,5/10/2018
77008,Single Family Residential (Public Street),1,5/10/2018
77008,Single Family Residential (Shared Driveways),1,5/10/2018
77008,Single Family Residential (Public Street),1,5/10/2018
77044,Landscape or Open Space; Street Dedication,1,5/10/2018
77045,Unrestricted,1,5/10/2018
77449,Street Dedication,1,5/10/2018
77006,Single Family Residential (Shared Driveways),1,5/10/2018
77038,Drainage or Detention; Landscape or Open Space,1,5/10/2018
77035,Unrestricted,1,5/10/2018
77377,Single Family Residential (PAE 1/PAE 2),1,5/10/2018
77407,Landscape or Open Space; Lift Station; Recreation; Street Dedication,1,5/10/2018
77040,Drainage or Detention,1,5/10/2018
77040,Unrestricted,1,5/10/2018
77336,Landscape or Open Space; Single Family Residential (Public Street),1,5/10/2018
77336,Single Family Residential (Public Street),1,5/10/2018
77037,Unrestricted,1,5/10/2018
77070,Commercial,1,5/10/2018
