Zip Code,Land Use,Count,Date
77048,Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,6/21/2018
77048,Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,6/21/2018
77073,Commercial; Drainage or Detention,1,6/21/2018
77028,Landscape or Open Space; Single Family Residential (PAE 1/PAE 2),1,6/21/2018
77433,General Plan,1,6/21/2018
77003,Unrestricted,1,6/21/2018
77532,Landscape or Open Space; Single Family Residential (Public Street),1,6/21/2018
77532,Drainage or Detention,1,6/21/2018
77048,Unrestricted,1,6/21/2018
77008,Commercial,1,6/21/2018
77020,Unrestricted,1,6/21/2018
77375,General Plan,1,6/21/2018
77375,Unrestricted,1,6/21/2018
77007,Single Family Residential (Shared Driveways),1,6/21/2018
77007,Unrestricted,1,6/21/2018
77008,Unrestricted; Compensating Open Space; Landscape or Open Space; Recreation; Residential Guest Parking; Single Family Residential (PAE 1/PAE 2); Single Family Residential (Shared Driveways),1,6/21/2018
77093,Single Family Residential (Shared Driveways),1,6/21/2018
77089,Unrestricted,1,6/21/2018
77080,Single Family Residential (PAE 1/PAE 2),1,6/21/2018
77546,Unrestricted,1,6/21/2018
77080,Single Family Residential (PAE 1/PAE 2),1,6/21/2018
77008,Single Family Residential (PAE 1/PAE 2),1,6/21/2018
77532,Single Family Residential (Public Street),1,6/21/2018
77009,Single Family Residential (Public Street),1,6/21/2018
77019,Single Family Residential (Public Street),1,6/21/2018
77055,Single Family Residential (Shared Driveways),1,6/21/2018
77006,Unrestricted,1,6/21/2018
77057,Unrestricted,1,6/21/2018
77080,Unrestricted,1,6/21/2018
77373,"Church, School and Institutional",1,6/21/2018
77373,Unrestricted,1,6/21/2018
77061,Unrestricted,1,6/21/2018
77098,Single Family Residential (Public Street),1,6/21/2018
77073,Commercial,1,6/21/2018
77073,Commercial,1,6/21/2018
77389,Other,1,6/21/2018
77494,Unrestricted,1,6/21/2018
77092,Unrestricted,1,6/21/2018
77020,Single Family Residential (Public Street),1,6/21/2018
77069,Single Family Residential (Public Street),1,6/21/2018
77449,General Plan,1,6/21/2018
77449,Single Family Residential (Public Street),1,6/21/2018
77386,Landscape or Open Space; Single Family Residential (Public Street),1,6/21/2018
77388,Unrestricted,1,6/21/2018
77016,Single Family Residential (Public Street),1,6/21/2018
77019,Single Family Residential (Public Street),1,6/21/2018
77449,Street Dedication,1,6/21/2018
77057,Residential Guest Parking; Single Family Residential (Shared Driveways),1,6/21/2018
77038,Drainage or Detention; Landscape or Open Space; Single Family Residential (Public Street),1,6/21/2018
77006,Single Family Residential (Public Street),1,6/21/2018
77375,Unrestricted,1,6/21/2018
77075,Single Family Residential (PAE 1/PAE 2),1,6/21/2018
77407,Street Dedication,1,6/21/2018
77007,Single Family Residential (Public Street),1,6/21/2018
77336,Single Family Residential (Public Street),1,6/21/2018
